,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
533,THEFT F/AUTO,Anacostia,2022,226
534,ROBBERY,Petworth,2022,396
535,THEFT/OTHER,Petworth,2022,396
536,THEFT/OTHER,NoMa,2022,447
537,THEFT F/AUTO,U Street Corridor,2022,349
538,ROBBERY,Capitol Hill,2022,1065
539,ROBBERY,Shaw,2022,1398
540,THEFT/OTHER,Sixteenth Street Heights,2022,813
541,THEFT/OTHER,Sixteenth Street Heights,2022,813
542,THEFT/OTHER,Adams Morgan,2022,698
543,THEFT F/AUTO,Columbia Heights,2022,1345
544,THEFT/OTHER,Columbia Heights,2022,1345
545,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
546,THEFT/OTHER,Shaw,2022,1398
547,THEFT F/AUTO,Shaw,2022,1398
548,THEFT/OTHER,Adams Morgan,2022,698
549,THEFT F/AUTO,Columbia Heights,2022,1345
550,THEFT F/AUTO,Shaw,2022,1398
551,THEFT/OTHER,Shaw,2022,1398
552,THEFT/OTHER,Columbia Heights,2022,1345
553,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
554,THEFT/OTHER,Columbia Heights,2022,1345
555,THEFT/OTHER,Capitol Hill,2022,1065
556,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
557,MOTOR VEHICLE THEFT,Shaw,2022,1398
558,MOTOR VEHICLE THEFT,Shaw,2022,1398
559,THEFT/OTHER,Anacostia,2022,226
560,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
561,THEFT F/AUTO,Sixteenth Street Heights,2022,813
562,THEFT F/AUTO,NoMa,2022,447
563,THEFT F/AUTO,Shaw,2022,1398
564,THEFT/OTHER,Dupont Circle,2022,720
565,THEFT F/AUTO,Shaw,2022,1398
566,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
567,THEFT/OTHER,Adams Morgan,2022,698
568,THEFT/OTHER,Capitol Hill,2022,1065
569,THEFT/OTHER,Shaw,2022,1398
570,THEFT F/AUTO,U Street Corridor,2022,349
571,THEFT F/AUTO,Anacostia,2022,226
572,THEFT F/AUTO,Columbia Heights,2022,1345
573,THEFT F/AUTO,U Street Corridor,2022,349
574,THEFT/OTHER,U Street Corridor,2022,349
575,ROBBERY,Shaw,2022,1398
576,THEFT F/AUTO,Columbia Heights,2022,1345
577,THEFT/OTHER,Dupont Circle,2022,720
578,ROBBERY,Anacostia,2022,226
579,THEFT/OTHER,Anacostia,2022,226
580,THEFT F/AUTO,Columbia Heights,2022,1345
581,THEFT/OTHER,Capitol Hill,2022,1065
582,THEFT F/AUTO,Shaw,2022,1398
583,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2022,349
584,THEFT/OTHER,Adams Morgan,2022,698
585,THEFT/OTHER,Petworth,2022,396
586,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
587,THEFT F/AUTO,Columbia Heights,2022,1345
588,THEFT/OTHER,Sixteenth Street Heights,2022,813
589,THEFT F/AUTO,Dupont Circle,2022,720
590,THEFT/OTHER,Sixteenth Street Heights,2022,813
591,ROBBERY,Anacostia,2022,226
592,THEFT/OTHER,Sixteenth Street Heights,2022,813
593,THEFT F/AUTO,Shaw,2022,1398
594,THEFT/OTHER,U Street Corridor,2022,349
595,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
596,ROBBERY,Anacostia,2022,226
597,BURGLARY,Shaw,2022,1398
598,THEFT/OTHER,Columbia Heights,2022,1345
599,THEFT F/AUTO,Shaw,2022,1398
600,THEFT/OTHER,Columbia Heights,2022,1345
601,THEFT/OTHER,Navy Yard,2022,528
602,THEFT/OTHER,Columbia Heights,2022,1345
603,THEFT F/AUTO,Adams Morgan,2022,698
604,ROBBERY,NoMa,2022,447
605,THEFT/OTHER,Capitol Hill,2022,1065
606,THEFT/OTHER,NoMa,2022,447
607,THEFT F/AUTO,Columbia Heights,2022,1345
608,THEFT/OTHER,Columbia Heights,2022,1345
609,THEFT/OTHER,Shaw,2022,1398
610,THEFT F/AUTO,NoMa,2022,447
611,MOTOR VEHICLE THEFT,Shaw,2022,1398
612,ROBBERY,Navy Yard,2022,528
613,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
614,THEFT F/AUTO,Shaw,2022,1398
615,THEFT/OTHER,Dupont Circle,2022,720
616,THEFT/OTHER,Columbia Heights,2022,1345
617,THEFT F/AUTO,Petworth,2022,396
618,THEFT F/AUTO,Columbia Heights,2022,1345
619,THEFT/OTHER,Columbia Heights,2022,1345
620,THEFT/OTHER,Shaw,2022,1398
621,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
622,BURGLARY,Adams Morgan,2022,698
623,THEFT/OTHER,Capitol Hill,2022,1065
624,THEFT/OTHER,Sixteenth Street Heights,2022,813
625,ROBBERY,Columbia Heights,2022,1345
626,THEFT F/AUTO,Shaw,2022,1398
627,THEFT F/AUTO,Navy Yard,2022,528
628,THEFT F/AUTO,NoMa,2022,447
629,ROBBERY,NoMa,2022,447
630,THEFT F/AUTO,Capitol Hill,2022,1065
631,THEFT F/AUTO,U Street Corridor,2022,349
632,THEFT/OTHER,Petworth,2022,396
633,MOTOR VEHICLE THEFT,NoMa,2022,447
634,THEFT/OTHER,Adams Morgan,2022,698
635,THEFT F/AUTO,Adams Morgan,2022,698
636,THEFT/OTHER,Columbia Heights,2022,1345
637,MOTOR VEHICLE THEFT,Anacostia,2022,226
638,MOTOR VEHICLE THEFT,NoMa,2022,447
639,ROBBERY,Navy Yard,2022,528
640,THEFT/OTHER,Columbia Heights,2022,1345
641,THEFT/OTHER,Columbia Heights,2022,1345
642,THEFT/OTHER,Capitol Hill,2022,1065
643,THEFT F/AUTO,Capitol Hill,2022,1065
644,THEFT/OTHER,Columbia Heights,2022,1345
645,THEFT/OTHER,Adams Morgan,2022,698
646,THEFT/OTHER,Shaw,2022,1398
647,THEFT/OTHER,Dupont Circle,2022,720
648,THEFT/OTHER,Anacostia,2022,226
649,THEFT/OTHER,Navy Yard,2022,528
650,THEFT/OTHER,Navy Yard,2022,528
651,HOMICIDE,Columbia Heights,2022,1345
652,THEFT F/AUTO,Dupont Circle,2022,720
653,THEFT/OTHER,Sixteenth Street Heights,2022,813
654,THEFT/OTHER,Capitol Hill,2022,1065
655,THEFT F/AUTO,NoMa,2022,447
656,ROBBERY,Sixteenth Street Heights,2022,813
657,THEFT/OTHER,Petworth,2022,396
658,THEFT/OTHER,Adams Morgan,2022,698
659,THEFT/OTHER,Anacostia,2022,226
660,BURGLARY,Shaw,2022,1398
661,MOTOR VEHICLE THEFT,Shaw,2022,1398
662,THEFT F/AUTO,Capitol Hill,2022,1065
663,ASSAULT W/DANGEROUS WEAPON,Anacostia,2022,226
664,BURGLARY,Adams Morgan,2022,698
665,THEFT F/AUTO,Shaw,2022,1398
666,THEFT F/AUTO,Shaw,2022,1398
667,THEFT F/AUTO,Capitol Hill,2022,1065
668,THEFT/OTHER,Adams Morgan,2022,698
669,MOTOR VEHICLE THEFT,NoMa,2022,447
670,THEFT F/AUTO,Columbia Heights,2022,1345
671,MOTOR VEHICLE THEFT,Shaw,2022,1398
672,THEFT F/AUTO,Capitol Hill,2022,1065
673,THEFT/OTHER,NoMa,2022,447
674,THEFT/OTHER,Columbia Heights,2022,1345
675,MOTOR VEHICLE THEFT,Shaw,2022,1398
676,MOTOR VEHICLE THEFT,Navy Yard,2022,528
677,THEFT F/AUTO,Shaw,2022,1398
678,THEFT/OTHER,Columbia Heights,2022,1345
679,THEFT/OTHER,Navy Yard,2022,528
680,THEFT F/AUTO,Shaw,2022,1398
681,BURGLARY,Capitol Hill,2022,1065
682,THEFT/OTHER,NoMa,2022,447
683,THEFT/OTHER,Columbia Heights,2022,1345
684,BURGLARY,Capitol Hill,2022,1065
685,THEFT/OTHER,Capitol Hill,2022,1065
686,THEFT F/AUTO,U Street Corridor,2022,349
687,THEFT F/AUTO,Sixteenth Street Heights,2022,813
688,THEFT/OTHER,Shaw,2022,1398
689,THEFT/OTHER,U Street Corridor,2022,349
690,THEFT/OTHER,Columbia Heights,2022,1345
691,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
692,THEFT F/AUTO,Shaw,2022,1398
693,ROBBERY,Shaw,2022,1398
694,MOTOR VEHICLE THEFT,Navy Yard,2022,528
695,THEFT F/AUTO,Shaw,2022,1398
696,THEFT/OTHER,Petworth,2022,396
697,ROBBERY,Dupont Circle,2022,720
698,THEFT F/AUTO,Dupont Circle,2022,720
699,BURGLARY,Columbia Heights,2022,1345
700,THEFT/OTHER,Sixteenth Street Heights,2022,813
701,MOTOR VEHICLE THEFT,Navy Yard,2022,528
702,THEFT/OTHER,Anacostia,2022,226
703,THEFT/OTHER,Sixteenth Street Heights,2022,813
704,THEFT F/AUTO,Shaw,2022,1398
705,THEFT F/AUTO,Dupont Circle,2022,720
706,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
707,THEFT/OTHER,Navy Yard,2022,528
708,THEFT/OTHER,Capitol Hill,2022,1065
709,THEFT/OTHER,Navy Yard,2022,528
710,THEFT/OTHER,Dupont Circle,2022,720
711,THEFT F/AUTO,Dupont Circle,2022,720
712,THEFT F/AUTO,Petworth,2022,396
713,THEFT/OTHER,Petworth,2022,396
714,THEFT/OTHER,Petworth,2022,396
715,THEFT F/AUTO,Shaw,2022,1398
716,ROBBERY,Columbia Heights,2022,1345
717,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
718,THEFT F/AUTO,Shaw,2022,1398
719,ROBBERY,Columbia Heights,2022,1345
720,MOTOR VEHICLE THEFT,Navy Yard,2022,528
721,THEFT/OTHER,Adams Morgan,2022,698
722,THEFT/OTHER,Columbia Heights,2022,1345
723,ROBBERY,Adams Morgan,2022,698
724,THEFT/OTHER,Shaw,2022,1398
725,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
726,THEFT F/AUTO,Navy Yard,2022,528
727,THEFT F/AUTO,Petworth,2022,396
728,ROBBERY,Shaw,2022,1398
729,THEFT/OTHER,Sixteenth Street Heights,2022,813
730,ASSAULT W/DANGEROUS WEAPON,Anacostia,2022,226
731,THEFT/OTHER,Adams Morgan,2022,698
732,THEFT F/AUTO,Capitol Hill,2022,1065
733,THEFT/OTHER,Sixteenth Street Heights,2022,813
734,THEFT/OTHER,Capitol Hill,2022,1065
735,THEFT/OTHER,Sixteenth Street Heights,2022,813
736,ROBBERY,Petworth,2022,396
737,HOMICIDE,Columbia Heights,2022,1345
738,MOTOR VEHICLE THEFT,Shaw,2022,1398
739,THEFT/OTHER,Capitol Hill,2022,1065
740,THEFT/OTHER,Sixteenth Street Heights,2022,813
741,THEFT/OTHER,Navy Yard,2022,528
742,THEFT/OTHER,Sixteenth Street Heights,2022,813
743,HOMICIDE,Columbia Heights,2022,1345
744,THEFT/OTHER,Sixteenth Street Heights,2022,813
745,THEFT/OTHER,Capitol Hill,2022,1065
746,THEFT/OTHER,Adams Morgan,2022,698
747,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2022,720
748,THEFT F/AUTO,Capitol Hill,2022,1065
749,THEFT/OTHER,Navy Yard,2022,528
750,BURGLARY,Columbia Heights,2022,1345
751,BURGLARY,Shaw,2022,1398
752,THEFT/OTHER,Capitol Hill,2022,1065
753,THEFT/OTHER,Shaw,2022,1398
754,ROBBERY,Navy Yard,2022,528
755,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
756,THEFT/OTHER,Columbia Heights,2022,1345
757,MOTOR VEHICLE THEFT,Anacostia,2022,226
758,THEFT F/AUTO,Dupont Circle,2022,720
759,THEFT/OTHER,Adams Morgan,2022,698
760,THEFT/OTHER,Shaw,2022,1398
761,THEFT F/AUTO,Shaw,2022,1398
762,THEFT F/AUTO,Columbia Heights,2022,1345
763,THEFT/OTHER,Sixteenth Street Heights,2022,813
764,THEFT/OTHER,Navy Yard,2022,528
765,THEFT/OTHER,Anacostia,2022,226
766,ROBBERY,Capitol Hill,2022,1065
767,THEFT F/AUTO,Shaw,2022,1398
768,THEFT/OTHER,Dupont Circle,2022,720
769,THEFT/OTHER,Adams Morgan,2022,698
770,MOTOR VEHICLE THEFT,Navy Yard,2022,528
771,THEFT F/AUTO,Petworth,2022,396
772,THEFT/OTHER,NoMa,2022,447
773,THEFT/OTHER,U Street Corridor,2022,349
774,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2022,813
775,ROBBERY,Navy Yard,2022,528
776,THEFT/OTHER,Petworth,2022,396
777,BURGLARY,Dupont Circle,2022,720
778,THEFT/OTHER,Columbia Heights,2022,1345
779,THEFT F/AUTO,U Street Corridor,2022,349
780,THEFT F/AUTO,Columbia Heights,2022,1345
781,MOTOR VEHICLE THEFT,Petworth,2022,396
782,ASSAULT W/DANGEROUS WEAPON,Petworth,2022,396
783,THEFT F/AUTO,Columbia Heights,2022,1345
784,THEFT F/AUTO,Capitol Hill,2022,1065
785,THEFT F/AUTO,Columbia Heights,2022,1345
786,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
787,THEFT F/AUTO,Shaw,2022,1398
788,THEFT F/AUTO,NoMa,2022,447
789,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
790,THEFT/OTHER,Sixteenth Street Heights,2022,813
791,THEFT/OTHER,Sixteenth Street Heights,2022,813
792,THEFT/OTHER,Capitol Hill,2022,1065
793,THEFT/OTHER,Navy Yard,2022,528
794,THEFT F/AUTO,Dupont Circle,2022,720
795,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
796,THEFT/OTHER,Capitol Hill,2022,1065
797,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
798,THEFT/OTHER,Columbia Heights,2022,1345
799,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2022,528
800,MOTOR VEHICLE THEFT,NoMa,2022,447
801,THEFT F/AUTO,Shaw,2022,1398
802,ASSAULT W/DANGEROUS WEAPON,Petworth,2022,396
803,THEFT/OTHER,Adams Morgan,2022,698
804,THEFT F/AUTO,Adams Morgan,2022,698
805,THEFT/OTHER,Shaw,2022,1398
806,THEFT/OTHER,Adams Morgan,2022,698
807,THEFT F/AUTO,NoMa,2022,447
808,THEFT/OTHER,Navy Yard,2022,528
809,THEFT/OTHER,Columbia Heights,2022,1345
810,THEFT/OTHER,Shaw,2022,1398
811,MOTOR VEHICLE THEFT,NoMa,2022,447
812,THEFT/OTHER,Sixteenth Street Heights,2022,813
813,HOMICIDE,Columbia Heights,2022,1345
814,THEFT F/AUTO,NoMa,2022,447
815,THEFT/OTHER,Dupont Circle,2022,720
816,ROBBERY,Sixteenth Street Heights,2022,813
817,THEFT/OTHER,Capitol Hill,2022,1065
818,THEFT F/AUTO,Dupont Circle,2022,720
819,THEFT F/AUTO,Sixteenth Street Heights,2022,813
820,THEFT F/AUTO,Shaw,2022,1398
821,THEFT/OTHER,Sixteenth Street Heights,2022,813
822,THEFT F/AUTO,Petworth,2022,396
823,THEFT/OTHER,Sixteenth Street Heights,2022,813
824,THEFT F/AUTO,Columbia Heights,2022,1345
825,THEFT/OTHER,Columbia Heights,2022,1345
826,SEX ABUSE,Shaw,2022,1398
827,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
828,THEFT/OTHER,Capitol Hill,2022,1065
829,THEFT/OTHER,Columbia Heights,2022,1345
830,THEFT/OTHER,Capitol Hill,2022,1065
831,ROBBERY,Columbia Heights,2022,1345
832,THEFT F/AUTO,Capitol Hill,2022,1065
833,THEFT/OTHER,Navy Yard,2022,528
834,BURGLARY,Dupont Circle,2022,720
835,THEFT F/AUTO,Dupont Circle,2022,720
836,ROBBERY,Columbia Heights,2022,1345
837,BURGLARY,Adams Morgan,2022,698
838,THEFT/OTHER,Columbia Heights,2022,1345
839,THEFT/OTHER,Capitol Hill,2022,1065
840,THEFT F/AUTO,Columbia Heights,2022,1345
841,THEFT/OTHER,Navy Yard,2022,528
842,MOTOR VEHICLE THEFT,Shaw,2022,1398
843,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
844,THEFT F/AUTO,Adams Morgan,2022,698
845,THEFT/OTHER,Shaw,2022,1398
846,THEFT/OTHER,Capitol Hill,2022,1065
847,ROBBERY,Sixteenth Street Heights,2022,813
848,BURGLARY,Dupont Circle,2022,720
849,MOTOR VEHICLE THEFT,Shaw,2022,1398
850,ROBBERY,Adams Morgan,2022,698
851,ROBBERY,Shaw,2022,1398
852,THEFT/OTHER,Columbia Heights,2022,1345
853,THEFT F/AUTO,Shaw,2022,1398
854,THEFT/OTHER,Adams Morgan,2022,698
855,THEFT/OTHER,NoMa,2022,447
856,ROBBERY,Anacostia,2022,226
857,ROBBERY,Navy Yard,2022,528
858,THEFT/OTHER,Shaw,2022,1398
859,MOTOR VEHICLE THEFT,Petworth,2022,396
860,THEFT F/AUTO,Sixteenth Street Heights,2022,813
861,THEFT/OTHER,Capitol Hill,2022,1065
862,ROBBERY,Adams Morgan,2022,698
863,THEFT F/AUTO,Columbia Heights,2022,1345
864,THEFT/OTHER,Petworth,2022,396
865,ROBBERY,Shaw,2022,1398
866,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
867,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
868,BURGLARY,Columbia Heights,2022,1345
869,THEFT/OTHER,U Street Corridor,2022,349
870,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
871,ROBBERY,Capitol Hill,2022,1065
872,THEFT F/AUTO,Columbia Heights,2022,1345
873,THEFT F/AUTO,Capitol Hill,2022,1065
874,THEFT/OTHER,Columbia Heights,2022,1345
875,THEFT/OTHER,Dupont Circle,2022,720
876,THEFT/OTHER,Shaw,2022,1398
877,THEFT F/AUTO,Columbia Heights,2022,1345
878,THEFT/OTHER,Shaw,2022,1398
879,BURGLARY,Shaw,2022,1398
880,THEFT/OTHER,Columbia Heights,2022,1345
881,THEFT/OTHER,Columbia Heights,2022,1345
882,THEFT/OTHER,Columbia Heights,2022,1345
883,ROBBERY,Shaw,2022,1398
884,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
885,THEFT F/AUTO,Columbia Heights,2022,1345
886,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
887,THEFT/OTHER,Petworth,2022,396
888,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
889,THEFT/OTHER,Capitol Hill,2022,1065
890,ROBBERY,Navy Yard,2022,528
891,THEFT/OTHER,Columbia Heights,2022,1345
892,THEFT F/AUTO,Capitol Hill,2022,1065
893,THEFT F/AUTO,Shaw,2022,1398
894,THEFT/OTHER,Navy Yard,2022,528
895,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
896,THEFT/OTHER,Capitol Hill,2022,1065
897,THEFT F/AUTO,Sixteenth Street Heights,2022,813
898,BURGLARY,Adams Morgan,2022,698
899,THEFT/OTHER,Navy Yard,2022,528
900,THEFT F/AUTO,NoMa,2022,447
901,MOTOR VEHICLE THEFT,Shaw,2022,1398
902,ROBBERY,Columbia Heights,2022,1345
903,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
904,THEFT/OTHER,Sixteenth Street Heights,2022,813
905,THEFT/OTHER,Shaw,2022,1398
906,ROBBERY,Shaw,2022,1398
907,THEFT/OTHER,Navy Yard,2022,528
908,THEFT F/AUTO,Columbia Heights,2022,1345
909,THEFT F/AUTO,Sixteenth Street Heights,2022,813
910,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
911,ROBBERY,Dupont Circle,2022,720
912,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
913,THEFT/OTHER,Navy Yard,2022,528
914,THEFT F/AUTO,Petworth,2022,396
915,THEFT/OTHER,Navy Yard,2022,528
916,THEFT F/AUTO,Petworth,2022,396
917,THEFT/OTHER,Dupont Circle,2022,720
918,THEFT/OTHER,U Street Corridor,2022,349
919,THEFT F/AUTO,Shaw,2022,1398
920,THEFT/OTHER,Shaw,2022,1398
921,ROBBERY,Sixteenth Street Heights,2022,813
922,ROBBERY,Dupont Circle,2022,720
923,THEFT/OTHER,Dupont Circle,2022,720
924,THEFT/OTHER,Columbia Heights,2022,1345
925,THEFT/OTHER,Shaw,2022,1398
926,ROBBERY,Capitol Hill,2022,1065
927,THEFT/OTHER,Capitol Hill,2022,1065
928,THEFT/OTHER,Capitol Hill,2022,1065
929,THEFT F/AUTO,Dupont Circle,2022,720
930,ROBBERY,Columbia Heights,2022,1345
931,BURGLARY,Adams Morgan,2022,698
932,THEFT/OTHER,Adams Morgan,2022,698
933,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2022,698
934,THEFT F/AUTO,Columbia Heights,2022,1345
935,ROBBERY,Shaw,2022,1398
936,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
937,THEFT/OTHER,Dupont Circle,2022,720
938,THEFT/OTHER,Dupont Circle,2022,720
939,THEFT/OTHER,Shaw,2022,1398
940,THEFT/OTHER,NoMa,2022,447
941,ASSAULT W/DANGEROUS WEAPON,Anacostia,2022,226
942,ASSAULT W/DANGEROUS WEAPON,NoMa,2022,447
943,THEFT/OTHER,Capitol Hill,2022,1065
944,THEFT F/AUTO,Navy Yard,2022,528
945,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
946,THEFT/OTHER,Adams Morgan,2022,698
947,THEFT/OTHER,Petworth,2022,396
948,ROBBERY,U Street Corridor,2022,349
949,THEFT F/AUTO,Adams Morgan,2022,698
950,MOTOR VEHICLE THEFT,Navy Yard,2022,528
951,THEFT/OTHER,Adams Morgan,2022,698
952,THEFT/OTHER,Anacostia,2022,226
953,THEFT F/AUTO,Columbia Heights,2022,1345
954,THEFT/OTHER,Columbia Heights,2022,1345
955,ROBBERY,Dupont Circle,2022,720
956,THEFT F/AUTO,Columbia Heights,2022,1345
957,THEFT F/AUTO,Shaw,2022,1398
958,THEFT/OTHER,Adams Morgan,2022,698
959,THEFT/OTHER,Capitol Hill,2022,1065
960,THEFT F/AUTO,Columbia Heights,2022,1345
961,THEFT/OTHER,Adams Morgan,2022,698
962,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
963,THEFT F/AUTO,U Street Corridor,2022,349
964,THEFT F/AUTO,Columbia Heights,2022,1345
965,THEFT/OTHER,Sixteenth Street Heights,2022,813
966,THEFT F/AUTO,Columbia Heights,2022,1345
967,THEFT/OTHER,Sixteenth Street Heights,2022,813
968,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
969,THEFT/OTHER,Dupont Circle,2022,720
970,THEFT F/AUTO,Petworth,2022,396
971,THEFT F/AUTO,Petworth,2022,396
972,THEFT/OTHER,Navy Yard,2022,528
973,THEFT/OTHER,Shaw,2022,1398
974,THEFT/OTHER,Columbia Heights,2022,1345
975,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2022,813
976,ROBBERY,Anacostia,2022,226
977,ROBBERY,Shaw,2022,1398
978,MOTOR VEHICLE THEFT,NoMa,2022,447
979,THEFT/OTHER,NoMa,2022,447
980,THEFT/OTHER,Sixteenth Street Heights,2022,813
981,THEFT F/AUTO,U Street Corridor,2022,349
982,ROBBERY,Capitol Hill,2022,1065
983,THEFT/OTHER,Dupont Circle,2022,720
984,THEFT/OTHER,Sixteenth Street Heights,2022,813
985,THEFT/OTHER,Capitol Hill,2022,1065
986,MOTOR VEHICLE THEFT,Navy Yard,2022,528
987,THEFT F/AUTO,Dupont Circle,2022,720
988,THEFT F/AUTO,Shaw,2022,1398
989,THEFT F/AUTO,Shaw,2022,1398
990,THEFT F/AUTO,Sixteenth Street Heights,2022,813
991,THEFT F/AUTO,Dupont Circle,2022,720
992,THEFT/OTHER,Sixteenth Street Heights,2022,813
993,THEFT/OTHER,Adams Morgan,2022,698
994,THEFT/OTHER,Columbia Heights,2022,1345
995,MOTOR VEHICLE THEFT,Navy Yard,2022,528
996,THEFT F/AUTO,Shaw,2022,1398
997,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2022,720
998,THEFT F/AUTO,Dupont Circle,2022,720
999,THEFT/OTHER,NoMa,2022,447
1000,THEFT/OTHER,Shaw,2022,1398
1001,THEFT/OTHER,Shaw,2022,1398
1002,MOTOR VEHICLE THEFT,Shaw,2022,1398
1003,ROBBERY,Capitol Hill,2022,1065
1004,THEFT F/AUTO,Shaw,2022,1398
1005,THEFT F/AUTO,Navy Yard,2022,528
1006,THEFT F/AUTO,Shaw,2022,1398
1007,MOTOR VEHICLE THEFT,Shaw,2022,1398
1008,ROBBERY,Capitol Hill,2022,1065
1009,THEFT F/AUTO,U Street Corridor,2022,349
1010,THEFT/OTHER,Navy Yard,2022,528
1011,THEFT F/AUTO,Columbia Heights,2022,1345
1012,BURGLARY,Columbia Heights,2022,1345
1013,THEFT F/AUTO,Capitol Hill,2022,1065
1014,THEFT F/AUTO,Capitol Hill,2022,1065
1015,THEFT/OTHER,Columbia Heights,2022,1345
1016,THEFT F/AUTO,Adams Morgan,2022,698
1017,THEFT F/AUTO,Shaw,2022,1398
1018,THEFT F/AUTO,U Street Corridor,2022,349
1019,THEFT F/AUTO,U Street Corridor,2022,349
1020,THEFT F/AUTO,Shaw,2022,1398
1021,THEFT/OTHER,Dupont Circle,2022,720
1022,THEFT F/AUTO,Shaw,2022,1398
1023,THEFT/OTHER,Shaw,2022,1398
1024,THEFT/OTHER,Dupont Circle,2022,720
1025,THEFT F/AUTO,Capitol Hill,2022,1065
1026,THEFT/OTHER,Capitol Hill,2022,1065
1027,THEFT F/AUTO,Shaw,2022,1398
1028,THEFT F/AUTO,Columbia Heights,2022,1345
1029,ROBBERY,Sixteenth Street Heights,2022,813
1030,ROBBERY,Dupont Circle,2022,720
1031,THEFT F/AUTO,Sixteenth Street Heights,2022,813
1032,ROBBERY,Dupont Circle,2022,720
1033,THEFT/OTHER,Capitol Hill,2022,1065
1034,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
1035,THEFT/OTHER,Columbia Heights,2022,1345
1036,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
1037,THEFT F/AUTO,U Street Corridor,2022,349
1038,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
1039,BURGLARY,Petworth,2022,396
1040,BURGLARY,Columbia Heights,2022,1345
1041,SEX ABUSE,Sixteenth Street Heights,2022,813
1042,THEFT/OTHER,Sixteenth Street Heights,2022,813
1043,MOTOR VEHICLE THEFT,Shaw,2022,1398
1044,THEFT F/AUTO,Shaw,2022,1398
1045,THEFT/OTHER,Columbia Heights,2022,1345
1046,THEFT/OTHER,Adams Morgan,2022,698
1047,THEFT/OTHER,Columbia Heights,2022,1345
1048,MOTOR VEHICLE THEFT,Petworth,2022,396
1049,THEFT/OTHER,Navy Yard,2022,528
1050,THEFT/OTHER,Capitol Hill,2022,1065
1051,MOTOR VEHICLE THEFT,NoMa,2022,447
1052,THEFT/OTHER,Columbia Heights,2022,1345
1053,THEFT/OTHER,Adams Morgan,2022,698
1054,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
1055,THEFT/OTHER,Adams Morgan,2022,698
1056,THEFT F/AUTO,Columbia Heights,2022,1345
1057,MOTOR VEHICLE THEFT,Petworth,2022,396
1058,THEFT F/AUTO,Dupont Circle,2022,720
1059,THEFT/OTHER,NoMa,2022,447
1060,THEFT/OTHER,Columbia Heights,2022,1345
1061,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
1062,MOTOR VEHICLE THEFT,Anacostia,2022,226
1063,THEFT/OTHER,Sixteenth Street Heights,2022,813
1064,THEFT F/AUTO,Capitol Hill,2022,1065
1065,MOTOR VEHICLE THEFT,Shaw,2022,1398
1066,THEFT/OTHER,Petworth,2022,396
1067,ROBBERY,Shaw,2022,1398
1068,THEFT F/AUTO,Petworth,2022,396
1069,THEFT F/AUTO,Columbia Heights,2022,1345
