,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
1943,THEFT F/AUTO,Sixteenth Street Heights,2024,839
1944,THEFT F/AUTO,Adams Morgan,2024,686
1945,THEFT F/AUTO,Sixteenth Street Heights,2024,839
1946,THEFT/OTHER,U Street Corridor,2024,287
1947,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
1948,THEFT/OTHER,Columbia Heights,2024,1545
1949,THEFT/OTHER,Capitol Hill,2024,1138
1950,THEFT F/AUTO,Columbia Heights,2024,1545
1951,THEFT F/AUTO,Columbia Heights,2024,1545
1952,ROBBERY,NoMa,2024,370
1953,MOTOR VEHICLE THEFT,Shaw,2024,1394
1954,THEFT/OTHER,Columbia Heights,2024,1545
1955,THEFT/OTHER,Sixteenth Street Heights,2024,839
1956,THEFT/OTHER,Anacostia,2024,177
1957,THEFT/OTHER,U Street Corridor,2024,287
1958,THEFT/OTHER,Columbia Heights,2024,1545
1959,ROBBERY,Shaw,2024,1394
1960,SEX ABUSE,NoMa,2024,370
1961,THEFT/OTHER,U Street Corridor,2024,287
1962,THEFT F/AUTO,Sixteenth Street Heights,2024,839
1963,THEFT F/AUTO,Navy Yard,2024,606
1964,THEFT/OTHER,U Street Corridor,2024,287
1965,THEFT/OTHER,Shaw,2024,1394
1966,THEFT/OTHER,Dupont Circle,2024,696
1967,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
1968,THEFT F/AUTO,Dupont Circle,2024,696
1969,THEFT/OTHER,Columbia Heights,2024,1545
1970,THEFT/OTHER,Capitol Hill,2024,1138
1971,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
1972,THEFT/OTHER,Capitol Hill,2024,1138
1973,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
1974,ROBBERY,Sixteenth Street Heights,2024,839
1975,THEFT/OTHER,Shaw,2024,1394
1976,THEFT/OTHER,Columbia Heights,2024,1545
1977,THEFT/OTHER,Shaw,2024,1394
1978,THEFT/OTHER,Columbia Heights,2024,1545
1979,THEFT/OTHER,Sixteenth Street Heights,2024,839
1980,THEFT/OTHER,Adams Morgan,2024,686
1981,THEFT/OTHER,Capitol Hill,2024,1138
1982,THEFT/OTHER,Shaw,2024,1394
1983,THEFT/OTHER,Dupont Circle,2024,696
1984,THEFT F/AUTO,Dupont Circle,2024,696
1985,ROBBERY,Columbia Heights,2024,1545
1986,THEFT F/AUTO,Capitol Hill,2024,1138
1987,THEFT/OTHER,Columbia Heights,2024,1545
1988,THEFT/OTHER,Adams Morgan,2024,686
1989,THEFT/OTHER,Columbia Heights,2024,1545
1990,ROBBERY,Shaw,2024,1394
1991,THEFT/OTHER,Shaw,2024,1394
1992,THEFT/OTHER,Sixteenth Street Heights,2024,839
1993,ROBBERY,NoMa,2024,370
1994,THEFT/OTHER,Capitol Hill,2024,1138
1995,THEFT F/AUTO,Petworth,2024,433
1996,MOTOR VEHICLE THEFT,Navy Yard,2024,606
1997,THEFT F/AUTO,Sixteenth Street Heights,2024,839
1998,THEFT F/AUTO,Capitol Hill,2024,1138
1999,ROBBERY,Shaw,2024,1394
2000,THEFT/OTHER,Adams Morgan,2024,686
2001,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2002,THEFT/OTHER,Anacostia,2024,177
2003,THEFT F/AUTO,Columbia Heights,2024,1545
2004,THEFT/OTHER,Columbia Heights,2024,1545
2005,THEFT F/AUTO,Shaw,2024,1394
2006,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2007,THEFT/OTHER,Anacostia,2024,177
2008,THEFT F/AUTO,Petworth,2024,433
2009,MOTOR VEHICLE THEFT,Anacostia,2024,177
2010,THEFT/OTHER,Columbia Heights,2024,1545
2011,THEFT/OTHER,Columbia Heights,2024,1545
2012,THEFT/OTHER,Adams Morgan,2024,686
2013,THEFT F/AUTO,Petworth,2024,433
2014,THEFT/OTHER,Petworth,2024,433
2015,THEFT F/AUTO,Petworth,2024,433
2016,THEFT/OTHER,Navy Yard,2024,606
2017,THEFT F/AUTO,Petworth,2024,433
2018,MOTOR VEHICLE THEFT,NoMa,2024,370
2019,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2020,THEFT/OTHER,Columbia Heights,2024,1545
2021,MOTOR VEHICLE THEFT,NoMa,2024,370
2022,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2023,THEFT/OTHER,Adams Morgan,2024,686
2024,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
2025,THEFT/OTHER,Shaw,2024,1394
2026,THEFT/OTHER,Columbia Heights,2024,1545
2027,THEFT/OTHER,Navy Yard,2024,606
2028,MOTOR VEHICLE THEFT,NoMa,2024,370
2029,THEFT/OTHER,Columbia Heights,2024,1545
2030,ROBBERY,Columbia Heights,2024,1545
2031,THEFT/OTHER,Columbia Heights,2024,1545
2032,THEFT/OTHER,Columbia Heights,2024,1545
2033,THEFT/OTHER,Capitol Hill,2024,1138
2034,THEFT/OTHER,Capitol Hill,2024,1138
2035,THEFT F/AUTO,Columbia Heights,2024,1545
2036,THEFT/OTHER,Columbia Heights,2024,1545
2037,THEFT/OTHER,Adams Morgan,2024,686
2038,THEFT/OTHER,Sixteenth Street Heights,2024,839
2039,THEFT/OTHER,Columbia Heights,2024,1545
2040,THEFT/OTHER,Anacostia,2024,177
2041,THEFT/OTHER,Capitol Hill,2024,1138
2042,THEFT/OTHER,Capitol Hill,2024,1138
2043,THEFT/OTHER,Columbia Heights,2024,1545
2044,THEFT/OTHER,Petworth,2024,433
2045,THEFT/OTHER,Dupont Circle,2024,696
2046,THEFT/OTHER,U Street Corridor,2024,287
2047,THEFT F/AUTO,Columbia Heights,2024,1545
2048,THEFT F/AUTO,NoMa,2024,370
2049,THEFT/OTHER,Capitol Hill,2024,1138
2050,ROBBERY,Capitol Hill,2024,1138
2051,BURGLARY,Dupont Circle,2024,696
2052,THEFT F/AUTO,Shaw,2024,1394
2053,THEFT/OTHER,Dupont Circle,2024,696
2054,THEFT/OTHER,Sixteenth Street Heights,2024,839
2055,THEFT/OTHER,U Street Corridor,2024,287
2056,HOMICIDE,Petworth,2024,433
2057,THEFT/OTHER,Capitol Hill,2024,1138
2058,THEFT/OTHER,Dupont Circle,2024,696
2059,THEFT/OTHER,Columbia Heights,2024,1545
2060,THEFT/OTHER,NoMa,2024,370
2061,THEFT/OTHER,Columbia Heights,2024,1545
2062,THEFT/OTHER,Adams Morgan,2024,686
2063,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2064,THEFT F/AUTO,Petworth,2024,433
2065,THEFT/OTHER,Petworth,2024,433
2066,THEFT/OTHER,Shaw,2024,1394
2067,THEFT/OTHER,Dupont Circle,2024,696
2068,THEFT F/AUTO,Capitol Hill,2024,1138
2069,THEFT/OTHER,Capitol Hill,2024,1138
2070,THEFT/OTHER,Capitol Hill,2024,1138
2071,THEFT/OTHER,Petworth,2024,433
2072,THEFT/OTHER,Petworth,2024,433
2073,THEFT/OTHER,Dupont Circle,2024,696
2074,THEFT F/AUTO,Columbia Heights,2024,1545
2075,THEFT/OTHER,Sixteenth Street Heights,2024,839
2076,THEFT F/AUTO,Shaw,2024,1394
2077,THEFT F/AUTO,Shaw,2024,1394
2078,THEFT/OTHER,Sixteenth Street Heights,2024,839
2079,THEFT/OTHER,Shaw,2024,1394
2080,THEFT F/AUTO,Capitol Hill,2024,1138
2081,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
2082,THEFT/OTHER,Shaw,2024,1394
2083,MOTOR VEHICLE THEFT,Petworth,2024,433
2084,THEFT/OTHER,Sixteenth Street Heights,2024,839
2085,THEFT/OTHER,Columbia Heights,2024,1545
2086,THEFT/OTHER,Columbia Heights,2024,1545
2087,THEFT/OTHER,Columbia Heights,2024,1545
2088,ROBBERY,Shaw,2024,1394
2089,THEFT F/AUTO,Shaw,2024,1394
2090,THEFT F/AUTO,Capitol Hill,2024,1138
2091,THEFT/OTHER,Shaw,2024,1394
2092,THEFT/OTHER,Adams Morgan,2024,686
2093,THEFT/OTHER,NoMa,2024,370
2094,THEFT F/AUTO,Shaw,2024,1394
2095,THEFT/OTHER,Dupont Circle,2024,696
2096,THEFT/OTHER,Navy Yard,2024,606
2097,THEFT/OTHER,Shaw,2024,1394
2098,THEFT/OTHER,Sixteenth Street Heights,2024,839
2099,THEFT F/AUTO,Capitol Hill,2024,1138
2100,THEFT/OTHER,Columbia Heights,2024,1545
2101,THEFT F/AUTO,Dupont Circle,2024,696
2102,THEFT/OTHER,Petworth,2024,433
2103,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2104,THEFT/OTHER,Columbia Heights,2024,1545
2105,THEFT/OTHER,Dupont Circle,2024,696
2106,THEFT F/AUTO,Dupont Circle,2024,696
2107,THEFT/OTHER,Dupont Circle,2024,696
2108,THEFT/OTHER,Shaw,2024,1394
2109,THEFT/OTHER,Adams Morgan,2024,686
2110,THEFT F/AUTO,Shaw,2024,1394
2111,THEFT/OTHER,Adams Morgan,2024,686
2112,THEFT/OTHER,Dupont Circle,2024,696
2113,THEFT/OTHER,Sixteenth Street Heights,2024,839
2114,THEFT F/AUTO,Navy Yard,2024,606
2115,THEFT F/AUTO,Navy Yard,2024,606
2116,THEFT/OTHER,Adams Morgan,2024,686
2117,THEFT F/AUTO,Shaw,2024,1394
2118,ROBBERY,U Street Corridor,2024,287
2119,THEFT/OTHER,Dupont Circle,2024,696
2120,THEFT/OTHER,Adams Morgan,2024,686
2121,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
2122,THEFT F/AUTO,Capitol Hill,2024,1138
2123,MOTOR VEHICLE THEFT,NoMa,2024,370
2124,BURGLARY,Sixteenth Street Heights,2024,839
2125,THEFT/OTHER,Capitol Hill,2024,1138
2126,THEFT F/AUTO,Navy Yard,2024,606
2127,THEFT/OTHER,Columbia Heights,2024,1545
2128,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2129,THEFT/OTHER,Shaw,2024,1394
2130,THEFT/OTHER,Capitol Hill,2024,1138
2131,MOTOR VEHICLE THEFT,Petworth,2024,433
2132,THEFT/OTHER,Adams Morgan,2024,686
2133,THEFT/OTHER,Columbia Heights,2024,1545
2134,THEFT F/AUTO,Petworth,2024,433
2135,BURGLARY,Shaw,2024,1394
2136,THEFT/OTHER,Dupont Circle,2024,696
2137,THEFT/OTHER,Columbia Heights,2024,1545
2138,THEFT/OTHER,Shaw,2024,1394
2139,BURGLARY,Shaw,2024,1394
2140,THEFT/OTHER,Shaw,2024,1394
2141,MOTOR VEHICLE THEFT,Shaw,2024,1394
2142,MOTOR VEHICLE THEFT,Anacostia,2024,177
2143,THEFT/OTHER,Adams Morgan,2024,686
2144,MOTOR VEHICLE THEFT,Shaw,2024,1394
2145,THEFT/OTHER,Capitol Hill,2024,1138
2146,THEFT/OTHER,Sixteenth Street Heights,2024,839
2147,THEFT/OTHER,Adams Morgan,2024,686
2148,MOTOR VEHICLE THEFT,Shaw,2024,1394
2149,ROBBERY,Columbia Heights,2024,1545
2150,THEFT/OTHER,Adams Morgan,2024,686
2151,THEFT F/AUTO,Capitol Hill,2024,1138
2152,ROBBERY,Capitol Hill,2024,1138
2153,THEFT/OTHER,Shaw,2024,1394
2154,ROBBERY,Columbia Heights,2024,1545
2155,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2156,THEFT F/AUTO,Adams Morgan,2024,686
2157,THEFT/OTHER,U Street Corridor,2024,287
2158,THEFT/OTHER,Capitol Hill,2024,1138
2159,THEFT/OTHER,Navy Yard,2024,606
2160,THEFT F/AUTO,Columbia Heights,2024,1545
2161,THEFT/OTHER,Columbia Heights,2024,1545
2162,THEFT/OTHER,Dupont Circle,2024,696
2163,THEFT/OTHER,Shaw,2024,1394
2164,THEFT/OTHER,Columbia Heights,2024,1545
2165,ROBBERY,Columbia Heights,2024,1545
2166,THEFT/OTHER,Shaw,2024,1394
2167,THEFT/OTHER,Adams Morgan,2024,686
2168,THEFT/OTHER,Capitol Hill,2024,1138
2169,BURGLARY,Shaw,2024,1394
2170,THEFT/OTHER,NoMa,2024,370
2171,THEFT/OTHER,Capitol Hill,2024,1138
2172,THEFT/OTHER,Adams Morgan,2024,686
2173,THEFT/OTHER,Columbia Heights,2024,1545
2174,THEFT F/AUTO,NoMa,2024,370
2175,THEFT/OTHER,Dupont Circle,2024,696
2176,THEFT/OTHER,Petworth,2024,433
2177,THEFT F/AUTO,Navy Yard,2024,606
2178,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2179,THEFT/OTHER,Dupont Circle,2024,696
2180,THEFT/OTHER,Petworth,2024,433
2181,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2182,THEFT F/AUTO,Columbia Heights,2024,1545
2183,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2184,ROBBERY,Sixteenth Street Heights,2024,839
2185,THEFT/OTHER,Shaw,2024,1394
2186,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
2187,THEFT/OTHER,Columbia Heights,2024,1545
2188,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2189,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
2190,THEFT/OTHER,Sixteenth Street Heights,2024,839
2191,BURGLARY,Petworth,2024,433
2192,THEFT/OTHER,NoMa,2024,370
2193,THEFT F/AUTO,Shaw,2024,1394
2194,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2195,THEFT/OTHER,Adams Morgan,2024,686
2196,ROBBERY,Petworth,2024,433
2197,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2198,THEFT F/AUTO,Shaw,2024,1394
2199,THEFT F/AUTO,Adams Morgan,2024,686
2200,THEFT/OTHER,Columbia Heights,2024,1545
2201,THEFT/OTHER,Navy Yard,2024,606
2202,THEFT/OTHER,Dupont Circle,2024,696
2203,THEFT/OTHER,Capitol Hill,2024,1138
2204,THEFT F/AUTO,Capitol Hill,2024,1138
2205,ROBBERY,Anacostia,2024,177
2206,THEFT F/AUTO,Shaw,2024,1394
2207,THEFT/OTHER,Capitol Hill,2024,1138
2208,THEFT/OTHER,Columbia Heights,2024,1545
2209,THEFT/OTHER,Navy Yard,2024,606
2210,ROBBERY,NoMa,2024,370
2211,BURGLARY,Dupont Circle,2024,696
2212,THEFT/OTHER,Dupont Circle,2024,696
2213,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
2214,THEFT/OTHER,Dupont Circle,2024,696
2215,ROBBERY,Navy Yard,2024,606
2216,THEFT F/AUTO,Shaw,2024,1394
2217,BURGLARY,Columbia Heights,2024,1545
2218,THEFT/OTHER,NoMa,2024,370
2219,THEFT/OTHER,Petworth,2024,433
2220,MOTOR VEHICLE THEFT,Shaw,2024,1394
2221,ROBBERY,U Street Corridor,2024,287
2222,THEFT/OTHER,Dupont Circle,2024,696
2223,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
2224,HOMICIDE,Dupont Circle,2024,696
2225,THEFT F/AUTO,U Street Corridor,2024,287
2226,THEFT/OTHER,U Street Corridor,2024,287
2227,BURGLARY,Shaw,2024,1394
2228,THEFT/OTHER,Columbia Heights,2024,1545
2229,THEFT/OTHER,Capitol Hill,2024,1138
2230,ROBBERY,Capitol Hill,2024,1138
2231,THEFT/OTHER,Adams Morgan,2024,686
2232,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2233,THEFT F/AUTO,Adams Morgan,2024,686
2234,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2235,THEFT/OTHER,Adams Morgan,2024,686
2236,ROBBERY,NoMa,2024,370
2237,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2238,THEFT/OTHER,Dupont Circle,2024,696
2239,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2240,THEFT F/AUTO,Shaw,2024,1394
2241,THEFT/OTHER,Petworth,2024,433
2242,THEFT F/AUTO,Shaw,2024,1394
2243,THEFT F/AUTO,Shaw,2024,1394
2244,MOTOR VEHICLE THEFT,Petworth,2024,433
2245,MOTOR VEHICLE THEFT,Shaw,2024,1394
2246,THEFT/OTHER,Columbia Heights,2024,1545
2247,THEFT F/AUTO,Dupont Circle,2024,696
2248,THEFT/OTHER,Columbia Heights,2024,1545
2249,THEFT/OTHER,Shaw,2024,1394
2250,THEFT F/AUTO,Capitol Hill,2024,1138
2251,THEFT/OTHER,Sixteenth Street Heights,2024,839
2252,THEFT/OTHER,Columbia Heights,2024,1545
2253,THEFT F/AUTO,Navy Yard,2024,606
2254,THEFT F/AUTO,Adams Morgan,2024,686
2255,THEFT/OTHER,Capitol Hill,2024,1138
2256,THEFT/OTHER,Capitol Hill,2024,1138
2257,THEFT/OTHER,Dupont Circle,2024,696
2258,THEFT/OTHER,Columbia Heights,2024,1545
2259,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2260,THEFT/OTHER,Navy Yard,2024,606
2261,THEFT/OTHER,Columbia Heights,2024,1545
2262,THEFT/OTHER,U Street Corridor,2024,287
2263,THEFT F/AUTO,Shaw,2024,1394
2264,THEFT/OTHER,Columbia Heights,2024,1545
2265,MOTOR VEHICLE THEFT,NoMa,2024,370
2266,THEFT/OTHER,Adams Morgan,2024,686
2267,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2268,THEFT/OTHER,U Street Corridor,2024,287
2269,THEFT F/AUTO,Columbia Heights,2024,1545
2270,THEFT/OTHER,Columbia Heights,2024,1545
2271,THEFT/OTHER,Petworth,2024,433
2272,THEFT/OTHER,Shaw,2024,1394
2273,THEFT F/AUTO,Columbia Heights,2024,1545
2274,THEFT/OTHER,Sixteenth Street Heights,2024,839
2275,MOTOR VEHICLE THEFT,Shaw,2024,1394
2276,BURGLARY,Sixteenth Street Heights,2024,839
2277,THEFT/OTHER,Navy Yard,2024,606
2278,THEFT F/AUTO,Petworth,2024,433
2279,THEFT F/AUTO,Capitol Hill,2024,1138
2280,THEFT/OTHER,Capitol Hill,2024,1138
2281,THEFT/OTHER,Dupont Circle,2024,696
2282,THEFT/OTHER,Adams Morgan,2024,686
2283,THEFT/OTHER,U Street Corridor,2024,287
2284,THEFT/OTHER,Dupont Circle,2024,696
2285,THEFT/OTHER,U Street Corridor,2024,287
2286,THEFT/OTHER,Petworth,2024,433
2287,THEFT/OTHER,Shaw,2024,1394
2288,THEFT/OTHER,Capitol Hill,2024,1138
2289,THEFT F/AUTO,Navy Yard,2024,606
2290,THEFT F/AUTO,Adams Morgan,2024,686
2291,THEFT F/AUTO,Adams Morgan,2024,686
2292,THEFT/OTHER,Sixteenth Street Heights,2024,839
2293,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
2294,THEFT F/AUTO,Navy Yard,2024,606
2295,THEFT F/AUTO,NoMa,2024,370
2296,THEFT F/AUTO,Petworth,2024,433
2297,THEFT F/AUTO,Petworth,2024,433
2298,MOTOR VEHICLE THEFT,Shaw,2024,1394
2299,THEFT/OTHER,Capitol Hill,2024,1138
2300,BURGLARY,Navy Yard,2024,606
2301,THEFT/OTHER,Shaw,2024,1394
2302,THEFT/OTHER,Shaw,2024,1394
2303,THEFT/OTHER,Columbia Heights,2024,1545
2304,THEFT/OTHER,Columbia Heights,2024,1545
2305,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
2306,THEFT/OTHER,Shaw,2024,1394
2307,THEFT/OTHER,Capitol Hill,2024,1138
2308,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2309,THEFT F/AUTO,Dupont Circle,2024,696
2310,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2311,THEFT F/AUTO,U Street Corridor,2024,287
2312,ROBBERY,Sixteenth Street Heights,2024,839
2313,THEFT/OTHER,Sixteenth Street Heights,2024,839
2314,THEFT F/AUTO,Capitol Hill,2024,1138
2315,THEFT F/AUTO,Navy Yard,2024,606
2316,THEFT F/AUTO,Petworth,2024,433
2317,BURGLARY,Columbia Heights,2024,1545
2318,THEFT/OTHER,Shaw,2024,1394
2319,THEFT F/AUTO,Capitol Hill,2024,1138
2320,THEFT/OTHER,Shaw,2024,1394
2321,THEFT F/AUTO,Shaw,2024,1394
2322,ROBBERY,Shaw,2024,1394
2323,THEFT/OTHER,Shaw,2024,1394
2324,MOTOR VEHICLE THEFT,Petworth,2024,433
2325,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
2326,THEFT F/AUTO,Shaw,2024,1394
2327,THEFT F/AUTO,Columbia Heights,2024,1545
2328,THEFT F/AUTO,Petworth,2024,433
2329,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
2330,THEFT/OTHER,Sixteenth Street Heights,2024,839
2331,ASSAULT W/DANGEROUS WEAPON,Petworth,2024,433
2332,HOMICIDE,Sixteenth Street Heights,2024,839
2333,BURGLARY,Columbia Heights,2024,1545
2334,THEFT/OTHER,Columbia Heights,2024,1545
2335,THEFT/OTHER,Capitol Hill,2024,1138
2336,THEFT/OTHER,Adams Morgan,2024,686
2337,THEFT/OTHER,Capitol Hill,2024,1138
2338,THEFT F/AUTO,Capitol Hill,2024,1138
2339,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2340,THEFT F/AUTO,Shaw,2024,1394
2341,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2342,THEFT/OTHER,Shaw,2024,1394
2343,THEFT/OTHER,Shaw,2024,1394
2344,THEFT/OTHER,Capitol Hill,2024,1138
2345,THEFT/OTHER,Columbia Heights,2024,1545
2346,THEFT/OTHER,Dupont Circle,2024,696
2347,THEFT/OTHER,Shaw,2024,1394
2348,THEFT/OTHER,Dupont Circle,2024,696
2349,THEFT/OTHER,Shaw,2024,1394
2350,THEFT/OTHER,Shaw,2024,1394
2351,THEFT/OTHER,Adams Morgan,2024,686
2352,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2353,THEFT/OTHER,NoMa,2024,370
2354,THEFT/OTHER,Adams Morgan,2024,686
2355,THEFT/OTHER,Navy Yard,2024,606
2356,MOTOR VEHICLE THEFT,Shaw,2024,1394
2357,THEFT/OTHER,Sixteenth Street Heights,2024,839
2358,THEFT/OTHER,Capitol Hill,2024,1138
2359,MOTOR VEHICLE THEFT,NoMa,2024,370
2360,THEFT F/AUTO,Columbia Heights,2024,1545
2361,THEFT/OTHER,Dupont Circle,2024,696
2362,THEFT F/AUTO,Shaw,2024,1394
2363,THEFT F/AUTO,Anacostia,2024,177
2364,ROBBERY,Sixteenth Street Heights,2024,839
2365,THEFT/OTHER,Columbia Heights,2024,1545
2366,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2367,THEFT F/AUTO,NoMa,2024,370
2368,THEFT/OTHER,Capitol Hill,2024,1138
2369,THEFT/OTHER,Sixteenth Street Heights,2024,839
2370,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2371,THEFT F/AUTO,NoMa,2024,370
2372,THEFT F/AUTO,Navy Yard,2024,606
2373,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2374,ROBBERY,Columbia Heights,2024,1545
2375,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
2376,ROBBERY,Dupont Circle,2024,696
2377,MOTOR VEHICLE THEFT,Petworth,2024,433
2378,THEFT/OTHER,Sixteenth Street Heights,2024,839
2379,THEFT F/AUTO,Capitol Hill,2024,1138
2380,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2381,MOTOR VEHICLE THEFT,NoMa,2024,370
2382,ROBBERY,Adams Morgan,2024,686
2383,MOTOR VEHICLE THEFT,Shaw,2024,1394
2384,THEFT F/AUTO,Shaw,2024,1394
2385,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
2386,THEFT F/AUTO,Columbia Heights,2024,1545
2387,ROBBERY,Capitol Hill,2024,1138
2388,THEFT/OTHER,Capitol Hill,2024,1138
2389,THEFT/OTHER,Columbia Heights,2024,1545
2390,BURGLARY,Petworth,2024,433
2391,THEFT/OTHER,NoMa,2024,370
2392,THEFT F/AUTO,Navy Yard,2024,606
2393,THEFT/OTHER,Adams Morgan,2024,686
2394,ROBBERY,Dupont Circle,2024,696
2395,ROBBERY,Columbia Heights,2024,1545
2396,ROBBERY,Columbia Heights,2024,1545
2397,THEFT F/AUTO,Capitol Hill,2024,1138
2398,ROBBERY,Shaw,2024,1394
2399,THEFT/OTHER,Shaw,2024,1394
2400,THEFT F/AUTO,Shaw,2024,1394
2401,THEFT/OTHER,Columbia Heights,2024,1545
2402,THEFT/OTHER,Adams Morgan,2024,686
2403,ROBBERY,Dupont Circle,2024,696
2404,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
2405,THEFT F/AUTO,Columbia Heights,2024,1545
2406,THEFT F/AUTO,Adams Morgan,2024,686
2407,THEFT/OTHER,Anacostia,2024,177
2408,THEFT/OTHER,U Street Corridor,2024,287
2409,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2410,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
2411,BURGLARY,Adams Morgan,2024,686
2412,THEFT F/AUTO,Dupont Circle,2024,696
2413,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2414,THEFT F/AUTO,Navy Yard,2024,606
2415,THEFT F/AUTO,Columbia Heights,2024,1545
2416,THEFT/OTHER,Columbia Heights,2024,1545
2417,THEFT/OTHER,Navy Yard,2024,606
2418,ROBBERY,Petworth,2024,433
2419,THEFT F/AUTO,Navy Yard,2024,606
2420,THEFT F/AUTO,Columbia Heights,2024,1545
2421,THEFT F/AUTO,NoMa,2024,370
2422,THEFT/OTHER,NoMa,2024,370
2423,THEFT F/AUTO,U Street Corridor,2024,287
2424,THEFT/OTHER,Shaw,2024,1394
2425,THEFT F/AUTO,Shaw,2024,1394
2426,THEFT F/AUTO,Capitol Hill,2024,1138
2427,THEFT/OTHER,Adams Morgan,2024,686
2428,ROBBERY,Columbia Heights,2024,1545
2429,THEFT/OTHER,Columbia Heights,2024,1545
2430,SEX ABUSE,Adams Morgan,2024,686
2431,THEFT/OTHER,Sixteenth Street Heights,2024,839
2432,THEFT/OTHER,Capitol Hill,2024,1138
2433,THEFT F/AUTO,Navy Yard,2024,606
2434,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
2435,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
2436,THEFT F/AUTO,Shaw,2024,1394
2437,THEFT/OTHER,Sixteenth Street Heights,2024,839
2438,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
2439,THEFT F/AUTO,Sixteenth Street Heights,2024,839
2440,THEFT/OTHER,Columbia Heights,2024,1545
2441,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
2442,THEFT/OTHER,NoMa,2024,370
2443,MOTOR VEHICLE THEFT,Navy Yard,2024,606
2444,THEFT/OTHER,Shaw,2024,1394
2445,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2024,686
2446,THEFT/OTHER,Dupont Circle,2024,696
2447,THEFT/OTHER,Shaw,2024,1394
2448,THEFT/OTHER,Petworth,2024,433
2449,THEFT/OTHER,Columbia Heights,2024,1545
2450,THEFT/OTHER,Shaw,2024,1394
2451,THEFT F/AUTO,Shaw,2024,1394
2452,THEFT F/AUTO,Columbia Heights,2024,1545
2453,THEFT/OTHER,Dupont Circle,2024,696
2454,THEFT/OTHER,Dupont Circle,2024,696
2455,ROBBERY,Dupont Circle,2024,696
2456,THEFT/OTHER,Shaw,2024,1394
2457,THEFT/OTHER,Shaw,2024,1394
2458,THEFT F/AUTO,Shaw,2024,1394
2459,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2460,THEFT/OTHER,Sixteenth Street Heights,2024,839
2461,THEFT/OTHER,Shaw,2024,1394
2462,THEFT/OTHER,Shaw,2024,1394
2463,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
2464,THEFT F/AUTO,Columbia Heights,2024,1545
